datahora,estado,municipio,bioma,latitude,longitude,mes,dia,hora,count
2018-11-08 19:49:49,CEARA,ACOPIARA,Caatinga,-6.24,-39.5,11,8,19,29
2018-11-09 19:49:49,CEARA,ACOPIARA,Caatinga,-6.31,-39.67,11,9,19,73
2018-11-09 20:34:49,CEARA,ACOPIARA,Caatinga,-6.26,-39.58,11,9,20,12
2018-11-10 18:56:20,CEARA,ACOPIARA,Caatinga,-6.012462,-39.64843,11,10,18,26
2018-11-14 20:04:48,CEARA,ACOPIARA,Caatinga,-6.22,-39.7,11,14,20,11
2018-11-15 19:39:00,CEARA,ACOPIARA,Caatinga,-6.039779,-39.478424,11,15,19,16
2018-11-16 19:27:21,CEARA,ACOPIARA,Caatinga,-6.004193,-39.07642,11,16,19,11
2018-11-17 19:15:43,CEARA,ACOPIARA,Caatinga,-6.0640410000000005,-39.52898,11,17,19,17
2018-11-18 16:24:00,CEARA,ACOPIARA,Caatinga,-6.08159,-39.59282,11,18,16,12
2018-09-13 17:05:00,MATO GROSSO,ACORIZAL,Cerrado,-15.203,-56.35,9,13,17,27
2018-08-03 21:49:22,ACRE,ACRELANDIA,Amazonia,-10.01,-66.99,8,3,21,12
2018-08-03 22:49:22,ACRE,ACRELANDIA,Amazonia,-10.0,-67.01,8,3,22,11
2018-09-04 18:12:00,ACRE,ACRELANDIA,Amazonia,-10.141869999999999,-67.00531,9,4,18,17
2018-09-05 17:48:00,ACRE,ACRELANDIA,Amazonia,-10.00716,-66.89359,9,5,17,27
2018-09-05 18:49:22,ACRE,ACRELANDIA,Amazonia,-10.11,-66.96,9,5,18,13
2018-09-06 17:30:00,ACRE,ACRELANDIA,Amazonia,-10.02103,-66.91887,9,6,17,27
2018-09-07 17:12:00,ACRE,ACRELANDIA,Amazonia,-10.00424,-66.93148000000001,9,7,17,23
2018-09-07 18:54:00,ACRE,ACRELANDIA,Amazonia,-10.04663,-66.92123000000001,9,7,18,35
2018-09-08 06:00:00,ACRE,ACRELANDIA,Amazonia,-10.01528,-66.95068,9,8,6,11
2018-09-08 18:34:23,ACRE,ACRELANDIA,Amazonia,-9.89,-66.79,9,8,18,54
2018-09-09 17:35:00,ACRE,ACRELANDIA,Amazonia,-10.007,-66.793,9,9,17,16
2018-09-09 18:18:00,ACRE,ACRELANDIA,Amazonia,-10.00997,-66.95553000000001,9,9,18,36
2018-09-09 20:19:23,ACRE,ACRELANDIA,Amazonia,-9.9,-66.73,9,9,20,21
2018-09-10 05:24:00,ACRE,ACRELANDIA,Amazonia,-10.013919999999999,-66.90881,9,10,5,11
2018-09-10 18:15:00,ACRE,ACRELANDIA,Amazonia,-10.017000000000001,-66.92399999999999,9,10,18,43
2018-09-10 20:40:55,ACRE,ACRELANDIA,Amazonia,-9.760883999999999,-67.12043,9,10,20,14
2018-08-11 18:49:23,ACRE,ACRELANDIA,Amazonia,-9.98,-66.75,8,11,18,15
2018-10-16 18:24:00,ACRE,ACRELANDIA,Amazonia,-9.70249,-67.09421999999999,10,16,18,19
2018-10-17 18:06:00,ACRE,ACRELANDIA,Amazonia,-10.00039,-66.96221,10,17,18,19
2018-09-24 18:30:00,ACRE,ACRELANDIA,Amazonia,-9.755,-67.007,9,24,18,31
2018-08-25 17:54:00,ACRE,ACRELANDIA,Amazonia,-10.00571,-66.88835999999999,8,25,17,11
2018-08-25 18:00:00,ACRE,ACRELANDIA,Amazonia,-9.87722,-66.77631,8,25,18,18
2018-09-25 18:18:00,ACRE,ACRELANDIA,Amazonia,-9.743310000000001,-67.16219,9,25,18,45
2018-09-26 18:00:00,ACRE,ACRELANDIA,Amazonia,-10.01201,-66.9366,9,26,18,21
2018-08-29 18:24:00,ACRE,ACRELANDIA,Amazonia,-10.00041,-66.94084000000001,8,29,18,27
2018-08-30 18:06:00,ACRE,ACRELANDIA,Amazonia,-10.13407,-66.92883,8,30,18,28
2018-07-30 17:42:00,GOIAS,ACREUNA,Cerrado,-17.46218,-50.18301,7,30,17,11
2018-08-30 16:18:00,GOIAS,ACREUNA,Cerrado,-17.64406,-50.49792,8,30,16,12
2018-09-24 16:48:00,PARANA,ADRIANOPOLIS,Mata Atlantica,-24.8265,-48.59998,9,24,16,11
2018-09-25 16:30:00,PARANA,ADRIANOPOLIS,Mata Atlantica,-24.70766,-48.81865,9,25,16,19
2018-08-30 16:18:00,PARANA,ADRIANOPOLIS,Mata Atlantica,-24.68197,-48.62517,8,30,16,11
2018-11-14 16:00:00,MARANHAO,AFONSO CUNHA,Cerrado,-4.08366,-43.27623,11,14,16,12
2018-11-17 16:42:00,MARANHAO,AFONSO CUNHA,Cerrado,-4.11621,-43.27133,11,17,16,17
2018-06-22 16:40:00,MARANHAO,AFONSO CUNHA,Cerrado,-4.292,-43.302,6,22,16,11
2018-09-14 16:42:00,PIAUI,AGRICOLANDIA,Caatinga,-5.70682,-42.67488,9,14,16,12
2018-09-15 16:24:00,PIAUI,AGRICOLANDIA,Caatinga,-5.71096,-42.70456,9,15,16,13
2018-09-16 16:06:00,PIAUI,AGRICOLANDIA,Caatinga,-5.72021,-42.70345,9,16,16,11
2018-09-16 19:31:11,PIAUI,AGRICOLANDIA,Caatinga,-5.719405,-42.724392,9,16,19,14
2018-10-01 16:55:00,PARA,AGUA AZUL DO NORTE,Amazonia,-7.02,-50.475,10,1,16,12
2018-09-02 17:06:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.666010000000001,-50.22559,9,2,17,15
2018-10-04 17:06:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.57952,-50.16261,10,4,17,12
2018-10-05 16:48:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.6296800000000005,-51.01017,10,5,16,11
2018-07-09 17:20:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.569,-50.615,7,9,17,31
2018-09-14 04:06:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.73652,-49.85489000000001,9,14,4,15
2018-09-14 18:49:42,PARA,AGUA AZUL DO NORTE,Amazonia,-7.09,-50.36,9,14,18,17
2018-09-14 19:54:28,PARA,AGUA AZUL DO NORTE,Amazonia,-6.768975,-49.858162,9,14,19,22
2018-09-14 21:04:47,PARA,AGUA AZUL DO NORTE,Amazonia,-6.73,-49.82,9,14,21,16
2018-09-15 16:55:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.642,-50.587,9,15,16,22
2018-10-15 17:00:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.96552,-50.42211,10,15,17,13
2018-12-17 17:18:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.66407,-50.13993,12,17,17,13
2018-09-22 17:30:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.876010000000001,-50.3019,9,22,17,14
2018-07-28 16:42:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.582660000000001,-50.62029,7,28,16,13
2018-07-28 18:49:46,PARA,AGUA AZUL DO NORTE,Amazonia,-6.6,-50.56,7,28,18,14
2018-09-29 17:00:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.72267,-50.487,9,29,17,11
2018-08-30 16:24:00,PARA,AGUA AZUL DO NORTE,Amazonia,-6.83772,-50.80384,8,30,16,11
2018-10-01 16:55:00,MINAS GERAIS,AGUA BOA,Mata Atlantica,-17.995,-42.217,10,1,16,14
2018-05-02 17:12:00,MATO GROSSO,AGUA BOA,Cerrado,-14.153979999999999,-52.49549,5,2,17,15
2018-09-04 16:30:00,MATO GROSSO,AGUA BOA,Cerrado,-14.236920000000001,-52.12426,9,4,16,24
2018-07-05 20:10:28,MATO GROSSO,AGUA BOA,Cerrado,-13.795739999999999,-52.356255,7,5,20,12
2018-09-06 17:30:00,MATO GROSSO,AGUA BOA,Cerrado,-14.208179999999999,-52.12437,9,6,17,21
2018-10-06 16:30:00,MATO GROSSO,AGUA BOA,Cerrado,-14.00102,-52.77621,10,6,16,29
2018-10-06 17:15:00,MATO GROSSO,AGUA BOA,Cerrado,-13.657,-52.692,10,6,17,13
2018-09-10 16:12:00,MATO GROSSO,AGUA BOA,Cerrado,-13.99254,-52.77497,9,10,16,12
2018-06-12 21:48:58,MATO GROSSO,AGUA BOA,Cerrado,-14.0,-52.93,6,12,21,11
2018-09-12 17:18:00,MATO GROSSO,AGUA BOA,Cerrado,-14.231370000000002,-52.11264,9,12,17,13
2018-07-24 00:16:52,MATO GROSSO,AGUA BOA,Cerrado,-13.866442000000001,-52.361519,7,24,0,14
2018-09-24 16:54:00,MATO GROSSO,AGUA BOA,Cerrado,-13.806379999999999,-52.69957,9,24,16,26
2018-09-28 01:18:58,MATO GROSSO,AGUA BOA,Cerrado,-14.18,-52.9,9,28,1,14
2018-09-28 04:42:00,MATO GROSSO,AGUA BOA,Cerrado,-14.060920000000001,-52.79434000000001,9,28,4,14
2018-09-28 17:18:00,MATO GROSSO,AGUA BOA,Cerrado,-13.790560000000001,-52.80197,9,28,17,13
2018-08-29 01:33:59,MATO GROSSO,AGUA BOA,Cerrado,-13.8,-52.32,8,29,1,12
2018-08-30 01:33:59,MATO GROSSO,AGUA BOA,Cerrado,-13.78,-52.32,8,30,1,11
